Name,Contract No,PCR No,Content Type,Document ID,Livelink ID,Original Path,Item Type,Path
00273_408522_188,408522,106,Change Requests Document Set,FUXEN4K22T6K-31-66136,193029783,\SCM-CCA-RFI\00273|408522|188,Folder,corporate/SCMCCA/Change Requests
408522_106 3349-146.xlsx,408522,106,Change Requests,FUXEN4K22T6K-31-66137,193027320,\SCM-CCA-RFI\00273|408522|188\408522_106 3349-146.xlsx,Item,corporate/SCMCCA/Change Requests/00273_408522_188
RFI_Response_408522_106_Internal_REJECTED_21_Nov_2015_08-34.pdf,408522,106,Change Requests,FUXEN4K22T6K-31-66139,194947882,\SCM-CCA-RFI\00273|408522|188\00 Internal Documents\RFI_Response_408522_106_Internal_REJECTED_21_Nov_2015_08-34.pdf,Item,corporate/SCMCCA/Change Requests/00273_408522_188/00 Internal Documents
408522_106_3349-146.pdf,408522,106,Change Requests,FUXEN4K22T6K-31-66140,194956943,\SCM-CCA-RFI\00273|408522|188\408522_106_3349-146.pdf,Item,corporate/SCMCCA/Change Requests/00273_408522_188
00273_408522_189,408522,107,Change Requests Document Set,FUXEN4K22T6K-31-66141,193032948,\SCM-CCA-RFI\00273|408522|189,Folder,corporate/SCMCCA/Change Requests
RFI_Response_408522_107_Internal_APPROVED_26_Sep_2015_16-02.pdf,408522,107,Change Requests,FUXEN4K22T6K-31-66143,193047406,\SCM-CCA-RFI\00273|408522|189\00 Internal Documents\RFI_Response_408522_107_Internal_APPROVED_26_Sep_2015_16-02.pdf,Item,corporate/SCMCCA/Change Requests/00273_408522_189/00 Internal Documents
408522_107 3349-182.xlsx,408522,107,Change Requests,FUXEN4K22T6K-31-66144,193032538,\SCM-CCA-RFI\00273|408522|189\408522_107 3349-182.xlsx,Item,corporate/SCMCCA/Change Requests/00273_408522_189
408522_107_3349-182.pdf,408522,107,Change Requests,FUXEN4K22T6K-31-66145,193049604,\SCM-CCA-RFI\00273|408522|189\408522_107_3349-182.pdf,Item,corporate/SCMCCA/Change Requests/00273_408522_189
00273_415909_384,415909,72,Change Requests Document Set,FUXEN4K22T6K-31-66146,193036253,\SCM-CCA-RFI\00273|415909|384,Folder,corporate/SCMCCA/Change Requests
RFI_Response_415909_72_Internal_APPROVED_07_Oct_2015_11-42.pdf,415909,72,Change Requests,FUXEN4K22T6K-31-66148,193315741,\SCM-CCA-RFI\00273|415909|384\00 Internal Documents\RFI_Response_415909_72_Internal_APPROVED_07_Oct_2015_11-42.pdf,Item,corporate/SCMCCA/Change Requests/00273_415909_384/00 Internal Documents
415909_72 CLO-415909-GF-RFI-069.xlsx,415909,72,Change Requests,FUXEN4K22T6K-31-66149,193037548,\SCM-CCA-RFI\00273|415909|384\415909_72 CLO-415909-GF-RFI-069.xlsx,Item,corporate/SCMCCA/Change Requests/00273_415909_384
415909_72 CLO-415909-GF-RFI-069.pdf,415909,72,Change Requests,FUXEN4K22T6K-31-66150,193042770,\SCM-CCA-RFI\00273|415909|384\415909_72 CLO-415909-GF-RFI-069.pdf,Item,corporate/SCMCCA/Change Requests/00273_415909_384
00273_408522_190,408522,108,Change Requests Document Set,FUXEN4K22T6K-31-66151,193037776,\SCM-CCA-RFI\00273|408522|190,Folder,corporate/SCMCCA/Change Requests
408522_108 3349-168C.xlsx,408522,108,Change Requests,FUXEN4K22T6K-31-66152,193046501,\SCM-CCA-RFI\00273|408522|190\408522_108 3349-168C.xlsx,Item,corporate/SCMCCA/Change Requests/00273_408522_190
